media_en,media_jp,title_articles,date_original
tspkeiba,東スポ競馬,帝王賞８着セラフィックコールは１２・１チャンピオンズカップで復帰へ【次走報】,11/7(木) 16:45
tspkeiba,東スポ競馬,【今週の注目新馬】キタサンブラックの半弟アルマデオロが鞍上・武豊で初陣　陣営も「前より動けるようになっている」,11/7(木) 16:45
tspkeiba,東スポ競馬,０歳時はわずか５日間　究極の超遅生まれ馬プリーミーが今週中央デビュー！／新人記者のトレセン日記,11/7(木) 16:05
tspkeiba,東スポ競馬,ウシュバテソーロは菅原明良との新コンビで東京大賞典３連覇狙う　年内引退を撤回しサウジＣ、ドバイＷＣ参戦も視野【次走報】,11/7(木) 16:00
tspkeiba,東スポ競馬,スターズオンアースは川田将雅とのコンビで１１・２４ジャパンＣへ【次走報】,11/7(木) 15:43
tspkeiba,東スポ競馬,短期免許取得のムーアが来日　ジャパンＣのオーギュストロダンは「日本のファンも分かっているはず」,11/7(木) 14:18
tspkeiba,東スポ競馬,ムーア、マーカンド、Ｈ・ドイルの３騎手に短期免許を交付　今週は５人の短期免許ジョッキーが騎乗,11/7(木) 13:42
tspkeiba,東スポ競馬,芝・ダート不問で国内外の重賞を３勝したバスラットレオンが競走馬登録抹消　種牡馬入り,11/7(木) 12:17
tspkeiba,東スポ競馬,【マイルＣＳ・１週前追い切り】ソウルラッシュは団野を背に圧巻の７馬身先着　ラスト１０・８秒に「しっかりやれて良かったです」,11/7(木) 11:55
tspkeiba,東スポ競馬,【マイルＣＳ・１週前追い切り】シックスペンスが帰厩後の初時計　鞍上は坂井瑠星に決定　国枝調教師「まだ八分くらい」,11/7(木) 11:45
tspkeiba,東スポ競馬,【エリザベス女王杯】ライラックに一変の予兆あり！経験と信頼に裏付けられた鞍上の自信／新人記者のトレセン日記,11/7(木) 11:30
tspkeiba,東スポ競馬,ジャパンＣのチェルヴィニア、マイルＣＳのブレイディヴェーグはルメールの騎乗が決定,11/7(木) 11:13
tspkeiba,東スポ競馬,ＪＢＣスプリント覇者タガノビューティーは根岸ＳからフェブラリーＳへ　鞍上は石橋脩【次走報】,11/7(木) 10:38
tspkeiba,東スポ競馬,【ハイセイコー記念】１番人気スマイルマンボが逃げて圧勝　矢野貴之「お母さんに追いつき追い越せで」,11/7(木) 9:37
tspkeiba,東スポ競馬,テーオーロイヤルはジャパンＣを回避　左前の中筋にダメージ　有馬記念参戦に岡田調教師「現状では五分五分」,11/7(木) 8:56
tspkeiba,東スポ競馬,【エリザベス女王杯】雨中を切り裂いたレインボーダリアの追い込み劇　柴田善臣〝ガッツポーズの理由〟,11/7(木) 6:35
tspkeiba,東スポ競馬,【エリザベス女王杯・調教採点】「疑問符」から変身遂げたレガレイラ　ワケありのＡ評価たちをどう見るか？,11/6(水) 18:30
tspkeiba,東スポ競馬,【武蔵野Ｓ・調教採点】穴馬は栗東坂路組に！？　エンペラーワケアより目立ったＡ評価馬とは？,11/6(水) 18:30
tspkeiba,東スポ競馬,ステラヴェローチェが引退、種牡馬入りへ　前走後に屈腱炎再発　須貝調教師「まずはゆっくりしてほしい」,11/6(水) 18:26
tspkeiba,東スポ競馬,２０２２年東京ジャンプＳ覇者ケイティクレバーが引退　ＪＲＡ宮崎育成牧場で乗馬に転身　ハービンジャー産駒,11/6(水) 17:30
tspkeiba,東スポ競馬,天皇賞・秋７着のソールオリエンスは横山武史とのコンビでジャパンＣへ【次走報】,11/6(水) 17:09
tspkeiba,東スポ競馬,天皇賞・秋１３着のリバティアイランドは鞍上・川田で香港カップへ　ジャパンＣには向かわず【次走報】,11/6(水) 17:01
