ctgry,media_jp,title_pickup,title_articles,link_pickup,link_articles,date_original
sports,Full-Count,鈴木誠也が豪快2ラン 敵地騒然,5/21(水) 10:33,https://news.yahoo.co.jp/pickup/6539479,https://news.yahoo.co.jp/articles/4c6442eda67858eb5a8d4385a64a55bdc4859f87,5/21(水) 10:33
sports,Full-Count,鈴木誠也12号2ラン 豪快123m弾,5/21(水) 10:00,https://news.yahoo.co.jp/pickup/6539475,https://news.yahoo.co.jp/articles/4c6442eda67858eb5a8d4385a64a55bdc4859f87,5/21(水) 10:00
sports,Full-Count,大谷に感じた「疑問」 専門家指摘,5/21(水) 9:12,https://news.yahoo.co.jp/pickup/6539470,https://news.yahoo.co.jp/articles/15c0eb623f69aeae5a4f540cde071319e7e2d347,5/21(水) 9:12
sports,Full-Count,大谷ついにスライダー解禁 術後初,5/21(水) 9:02,https://news.yahoo.co.jp/pickup/6539469,https://news.yahoo.co.jp/articles/f67748395030d56367b4d363b25c449d4f2975a3,5/21(水) 9:02
sports,Full-Count,大谷がスライダー解禁 手術後初,5/21(水) 8:45,https://news.yahoo.co.jp/pickup/6539465,https://news.yahoo.co.jp/articles/f67748395030d56367b4d363b25c449d4f2975a3,5/21(水) 8:45
sports,サンケイスポーツ,楽天 元パドレスの大砲候補獲得へ,5/21(水) 7:22,https://news.yahoo.co.jp/pickup/6539457,https://news.yahoo.co.jp/articles/fa73587fcd7b632811d35c043ae5025fd716ec77,5/21(水) 7:22
sports,スポニチアネックス,浅村欠場 楽天監督は苦渋の決断,5/20(火) 23:07,https://news.yahoo.co.jp/pickup/6539447,https://news.yahoo.co.jp/articles/43ae5e0e131ce2b21243c6cd0bde46567e638c73,5/20(火) 23:07
sports,共同通信,室伏氏 新体操の指導問題に言及,5/20(火) 22:40,https://news.yahoo.co.jp/pickup/6539445,https://news.yahoo.co.jp/articles/7a0690126b4f2e5aad9b3d0c302d660663e721f2,5/20(火) 22:40
sports,デイリースポーツ,鈴木福 始球式でアンダースロー,5/20(火) 22:36,https://news.yahoo.co.jp/pickup/6539443,https://news.yahoo.co.jp/articles/4cf8608d7317cefb11eaa3443172a55a5c0e8501,5/20(火) 22:36
sports,デイリースポーツ,オリ若月 今季3度目のサヨナラ打,5/20(火) 22:08,https://news.yahoo.co.jp/pickup/6539442,https://news.yahoo.co.jp/articles/7e14eaf33d3332f427e8de91c6562b0b819551fd,5/20(火) 22:08
sports,デイリースポーツ,楽天・浅村 連続出場1346で止まる,5/20(火) 21:36,https://news.yahoo.co.jp/pickup/6539439,https://news.yahoo.co.jp/articles/13838cb0548ee778526d827fc27b83cbec463670,5/20(火) 21:36
sports,サッカーキング,鈴木唯人 独1部フライブルク移籍,5/20(火) 20:31,https://news.yahoo.co.jp/pickup/6539434,https://news.yahoo.co.jp/articles/f0a8b7205579b5b711a483d2ac7b2147b00cd003,5/20(火) 20:31
sports,Media info not found,三笘快挙 日本選手2桁得点の価値,現地時間5月19日に行われた試合で、三笘薫選手が今季のプレミアリーグでの10ゴール目をマークしました。,https://news.yahoo.co.jp/pickup/6539426,https://www.nikkansports.com/soccer/world/news/202504120001325.html,5/20(火) 18:10
sports,サンケイスポーツ,4戦32失点投手陣に苦言 ド軍監督,5/20(火) 17:20,https://news.yahoo.co.jp/pickup/6539415,https://news.yahoo.co.jp/articles/8275f960ec31013c89f37e3c11e1335a7deb1c42,5/20(火) 17:20
sports,デイリースポーツ,大谷が17号 再びMLB単独トップ,5/20(火) 13:16,https://news.yahoo.co.jp/pickup/6539387,https://news.yahoo.co.jp/articles/4a7a9adc2b835bcc5aeb32b457414376aa5cabe0,5/20(火) 13:16
sports,デイリースポーツ,負傷の朗希 キャッチボール再開へ,5/20(火) 11:49,https://news.yahoo.co.jp/pickup/6539376,https://news.yahoo.co.jp/articles/fdbe7af79152eb0b6493b00129e60824c6c2ffa0,5/20(火) 11:49
